"x","y","z","volume","id","AT1G19850","AT1G24260","AT1G30490","AT1G62360","AT1G69120","AT1G76420","AT1G80100","AT2G17950","AT2G27250","AT2G33860","AT2G34710","AT2G37630","AT2G45190","AT3G15170","AT3G54340","AT4G18960","AT4G21750","AT4G36920","AT4G37750","AT5G20240","AT5G53950","AT5G60690","AT5G61850"
"1077",34.3625,23.7655,41.2452,372.855,"1077",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1078",53.0446,50.6387,48.3439,187.893,"1078",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1079",56.7786,73.6389,47.1177,71.3858,"1079",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1080",69.1818,31.75,48.2024,199.88,"1080",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1081",72.9513,47.2102,48.3752,168.934,"1081",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1082",76.6076,37.3354,48.3094,157.335,"1082",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1083",76.5539,28.2535,48.8507,229.276,"1083",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1084",59.2555,28.3512,45.9372,338.842,"1084",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1085",69.0014,23.3633,49.0979,239.355,"1085",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1086",74.9318,63.1893,47.5417,95.3911,"1086",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1087",79.0845,55.2068,47.1141,74.1055,"1087",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1088",84.0136,42.753,47.2296,96.319,"1088",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1089",34.2,35.4381,48.7166,122.516,"1089",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1090",72.2679,12.1614,47.6709,184.747,"1090",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1092",64.3819,71.0694,48.0247,97.5449,"1092",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1093",89.0576,27.7475,48.0201,119.057,"1093",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1094",33.7217,49.7778,47.6804,44.7967,"1094",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1095",61.5871,53.1006,48.355,74.6713,"1095",1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1096",79.6226,43.3032,46.1402,71.1067,"1096",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1097",87.3173,32.8253,47.34,56.7579,"1097",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1099",34.0499,30.6189,47.5758,103.252,"1099",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1100",38.4978,64.7708,48.4967,113.342,"1100",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1101",67.4335,46.2815,48.2516,74.2601,"1101",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1102",70.7329,66.6786,48.3224,96.5,"1102",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1103",76.8403,33.34,49.5124,132.715,"1103",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1104",20.4882,27.0441,48.2872,161.409,"1104",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1105",31.5302,40.8283,48.6686,73.7433,"1105",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1106",46.1574,70.4035,48.2744,93.06,"1106",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1107",43.8915,61.8051,48.5729,86.8776,"1107",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1108",53.5067,55.7905,48.9082,193.77,"1108",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"1109",46.1368,23.2977,50.5701,295.762,"1109",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1110",69.9166,53.3315,49.0817,127.419,"1110",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1111",48.5724,40.0457,49.1383,121.633,"1111",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1112",50.7048,10.3976,51.7907,571.815,"1112",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1113",52.1058,43.3472,48.4878,114.791,"1113",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1115",67.8144,58.5132,49.0452,86.1496,"1115",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1116",81.1974,30.2065,48.2354,39.8855,"1116",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1117",19.9786,38.4361,49.4762,213.829,"1117",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1118",41.6357,67.453,49.2639,102.656,"1118",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1119",51.7556,17.5234,49.3917,261.591,"1119",1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1
"1120",73.629,40.1346,49.7445,102.011,"1120",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1121",41.4955,51.6857,49.1462,68.3456,"1121",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1122",48.5064,48.7549,48.9542,75.8821,"1122",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1123",76.6465,57.2379,49.3462,112.128,"1123",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1124",81.8064,33.417,47.6877,53.1857,"1124",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1125",81.7763,17.0483,50.3054,196.682,"1125",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1126",34.3661,52.1469,48.8481,58.7684,"1126",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0
"1127",29.6904,38.0679,49.9355,82.668,"1127",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1128",33.3472,44.3238,48.9868,77.1985,"1128",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1129",35.7348,55.9911,49.6572,123.923,"1129",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1130",45.9947,57.6115,49.7913,118.759,"1130",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1131",53.0272,37.1265,50.2657,103.595,"1131",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1132",52.4966,71.1888,49.3992,121.022,"1132",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1133",63.5753,33.1951,49.7117,107.397,"1133",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1134",17.9121,32.0295,49.6603,154.431,"1134",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1135",30.3818,25.7691,49.8825,183.381,"1135",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1136",63.8311,37.5661,49.9023,86.093,"1136",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1137",49.9703,35.7718,49.7432,75.8142,"1137",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1138",57.7925,13.6389,51.3992,291.439,"1138",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1139",58.1142,71.0069,49.8058,102.452,"1139",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1140",30.7766,30.2806,50.8253,194.075,"1140",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1141",59.0827,37.64,50.5577,118.744,"1141",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1142",67.455,67.7199,50.1094,62.4348,"1142",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1143",72.5221,62.4592,49.9624,74.1055,"1143",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1144",78.0331,50.4567,49.7569,112.754,"1144",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1145",37.2025,60.1393,50.015,107.511,"1145",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1146",38.297,27.7138,49.7504,134.13,"1146",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1147",43.8131,42.9586,51.1111,130.12,"1147",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1148",52.9654,61.3592,50.6409,157.592,"1148",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1149",65.5215,56.1644,50.541,135.899,"1149",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1150",59.2222,31.9294,50.9566,130.86,"1150",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1151",85.4713,22.761,50.0463,148.075,"1151",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1152",47.9998,31.9512,49.4375,41.0096,"1152",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1153",54.1243,46.7207,50.425,85.9836,"1153",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1154",43.6449,19.0959,51.3986,208.662,"1154",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1155",83.8251,36.349,49.5172,45.0306,"1155",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1156",38.8017,37.8371,50.3318,80.7065,"1156",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1157",44.8693,52.7251,51.3314,143.006,"1157",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1159",58.9098,20.3656,51.0403,222.799,"1159",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1160",48.0987,64.4236,48.9302,92.464,"1160",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1161",54.9699,41.9799,50.6283,124.639,"1161",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0
"1162",77.092,13.9843,50.605,169.934,"1162",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
"1163",82.8405,39.3964,49.7698,47.2221,"1163",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1164",24.8514,24.1932,50.9157,143.122,"1164",0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1
"1165",69.4551,37.3957,52.2319,156.687,"1165",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1166",35.6459,47.5286,51.437,97.0809,"1166",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1167",56.0773,34.1486,51.2752,87.8847,"1167",1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1168",70.796,47.9333,50.6155,70.0656,"1168",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1169",86.0143,32.2645,50.0266,66.2634,"1169",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1170",44.337,47.2784,51.6841,121.988,"1170",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1171",46.5924,31.8913,51.2027,74.3959,"1171",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1172",61.2615,41.9708,48.2728,153.156,"1172",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1173",67.2322,51.6575,51.8703,97.1903,"1173",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1174",72.0683,26.1136,53.0654,207.522,"1174",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1175",65.0898,27.2229,52.0266,145.789,"1175",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1176",49.6227,58.316,51.7042,93.407,"1176",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1177",85.6856,28.235,51.7962,85.4216,"1177",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1178",37.2124,32.7144,51.9827,131.108,"1178",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1179",46.6744,68.394,50.7413,62.8836,"1179",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1180",46.5895,28.4188,52.2104,121.746,"1180",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1181",68.7166,10.7586,52.2063,171.224,"1181",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1182",72.2919,33.8418,51.7918,142.907,"1182",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1183",82.8973,32.3196,51.897,81.559,"1183",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1184",25.2076,36.8007,49.9458,188.519,"1184",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1185",34.8503,24.325,51.1395,38.1428,"1185",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1186",38.4288,22.8236,51.8112,102.758,"1186",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"1187",79.7841,27.4366,52.5318,204.471,"1187",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1188",38.9276,43.2329,48.9704,135.665,"1188",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1189",40.6526,48.5019,51.0976,59.436,"1189",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1190",64.819,18.6361,52.2716,132.304,"1190",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1191",63.339,67.719,51.5286,97.8014,"1191",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1192",36.9921,51.4798,52.3415,116.001,"1192",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1193",71.2373,42.3677,51.278,44.2385,"1193",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1194",72.2067,57.5663,52.3976,109.751,"1194",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1195",76.9518,45.0549,51.8965,108.499,"1195",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1196",22.2179,30.5562,52.0472,137.174,"1196",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1197",44.7521,39.9565,52.7744,90.4799,"1197",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1198",67.2182,47.0204,52.362,135.62,"1198",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1199",67.2118,42.8417,52.8428,73.0757,"1199",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1200",81.6771,36.6158,51.8809,83.8977,"1200",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1201",41.8651,61.3242,52.2452,117.258,"1201",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1202",48.7503,53.4634,52.8198,115.198,"1202",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1203",50.4577,67.3268,52.1026,86.6022,"1203",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1204",59.378,55.7045,52.9926,117.578,"1204",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1205",28.7215,33.1709,53.5746,101.615,"1205",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1206",63.2441,53.3623,52.823,109.974,"1206",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1207",62.9691,44.6156,53.5039,93.5277,"1207",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1208",35.1986,42.7727,52.2824,104.897,"1208",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1209",52.2919,27.9616,52.879,195.361,"1209",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1210",69.2741,60.9744,52.8903,86.1383,"1210",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1211",74.7059,53.054,52.2308,94.9724,"1211",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1212",41,27.8677,53.3019,137.351,"1212",0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1213",48.4005,43.6062,53.8567,141.538,"1213",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1214",57.5089,50.908,53.8288,169.719,"1214",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1215",45.334,64.8763,52.3446,59.2889,"1215",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1216",58.291,25.8071,54.2431,233.746,"1216",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1217",77.3355,21.119,53.8532,286.803,"1217",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1218",41.337,37.9224,52.4444,103.565,"1218",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1219",59.7221,67.5573,52.3835,57.3727,"1219",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1220",62.6227,41.1,53.7157,96.1719,"1220",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1221",67.558,64.035,52.2369,64.5094,"1221",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1222",58.1797,46.4036,54.4767,115.202,"1222",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1223",24.2698,32.964,53.4551,55.1811,"1223",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1224",34.3953,36.9987,53.4943,105.711,"1224",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1225",40.9978,32.8425,53.8437,99.827,"1225",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1226",45.5898,34.4387,54.3756,137.042,"1226",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0
"1227",52.1207,17.2778,55.5154,356.914,"1227",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1228",55.2414,66.3262,53.5403,134.907,"1228",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1229",58.2503,42.7025,54.4375,101.445,"1229",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1230",84.0365,22.4904,53.0419,90.7062,"1230",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1231",46.5159,62.2113,53.9122,81.6344,"1231",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1232",48.4084,48.5892,53.6632,103.18,"1232",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1233",74.1208,12.3411,55.6027,199.001,"1233",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1234",78.163,39.6583,52.9369,50.8886,"1234",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1235",39.6404,55.7381,53.0192,64.1096,"1235",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1236",62.7104,48.913,53.8186,110.181,"1236",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1237",50.2979,64.4942,53.9048,59.1908,"1237",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1238",62.9222,21.7265,56.9175,227.88,"1238",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1239",31.7414,33.9221,53.6323,45.6002,"1239",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
"1240",35.1829,25.7884,53.7681,100.774,"1240",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
"1241",55.1425,56.4897,53.525,81.4044,"1241",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1242",74.1342,47.1434,53.633,113.501,"1242",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1243",43.6143,13.6775,54.7464,285.683,"1243",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1244",51.7461,34.8147,54.5048,119.604,"1244",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1245",66.0569,15.2621,57.131,310.642,"1245",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1246",71.7724,18.3492,56.7314,262.243,"1246",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1
"1247",41.8754,56.8104,54.3573,75.9952,"1247",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1248",48.6254,37.9099,54.6326,92.1396,"1248",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1249",52.9939,52.2516,54.1313,120.773,"1249",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
"1250",64.8596,33.8554,55.6635,182.152,"1250",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1251",66.9561,22.7729,56.6327,210.382,"1251",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1252",64.9341,29.0224,55.8714,242.037,"1252",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1253",72.2631,31.3514,54.757,163.491,"1253",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1
"1254",78.3733,34.3712,54.876,181.808,"1254",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1255",61.4764,64.1461,54.1407,86.9078,"1255",1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0
"1256",63.9203,9.14012,55.1143,219.714,"1256",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0
"1257",66.1132,39.5856,53.505,67.5082,"1257",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1258",71.7164,53.7537,54.1255,51.428,"1258",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1259",25.5216,26.7954,54.3808,70.6654,"1259",1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
"1260",36.1888,40.3598,54.4958,70.9369,"1260",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
"1261",57.8355,39.6766,55.0544,75.6331,"1261",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1262",61.8606,36.3428,54.9094,81.3855,"1262",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1263",39.5555,46.4612,54.9372,90.8118,"1263",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1264",53.1833,46.1223,54.8254,129.332,"1264",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0
"1265",56.0292,37.4381,55.4642,77.6814,"1265",1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
"1266",75.1722,40.0108,54.4334,80.8612,"1266",1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0
"1267",56.0384,21.4761,55.1619,102.913,"1267",1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1
"1268",71.2292,48.5596,55.3897,114.704,"1268",1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0
"1269",28.9865,24.6556,55.0574,90.7628,"1269",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0
